[Peptides-func] task=multi_label level=graph metric=macro_ap (higher_is_better=True)
  Loading cached distance masks from ./data/Peptides-func/dist_masks/train.pkl
  Loading cached distance masks from ./data/Peptides-func/dist_masks/val.pkl
  Loading cached distance masks from ./data/Peptides-func/dist_masks/test.pkl
Head -> hop set assignment:
  head 0: [0, 1, 2, 3, 4, 5]
  head 1: [0, 6, 7, 8, 9, 10]
  head 2: [0, 11, 12, 13, 14, 15]
  head 3: [0, 16, 17, 18, 19, 20]
  head 4: [0, 21, 22, 23, 24, 25]
  head 5: [0, 26, 27, 28, 29, 30]
  head 6: [0, 31, 32, 33, 34, 35]
  head 7: [0, 36, 37, 38, 39]
trainable params: 0.255M
epoch 069 | 109.0s | train loss 0.1412 AP 0.7748 | val loss 0.2144 AP 0.6727 | test loss 0.2322 AP 0.6497 | best val 0.6753 (epoch 63, test 0.6488487343222882)
epoch 070 | 109.5s | train loss 0.1416 AP 0.7739 | val loss 0.2048 AP 0.6798 | test loss 0.2221 AP 0.6611 | best val 0.6798 (epoch 70, test 0.6610900926257918)
epoch 071 | 110.2s | train loss 0.1353 AP 0.7880 | val loss 0.2068 AP 0.6694 | test loss 0.2217 AP 0.6471 | best val 0.6798 (epoch 70, test 0.6610900926257918)
epoch 072 | 109.2s | train loss 0.1360 AP 0.7811 | val loss 0.2141 AP 0.6713 | test loss 0.2283 AP 0.6519 | best val 0.6798 (epoch 70, test 0.6610900926257918)
epoch 073 | 109.2s | train loss 0.1356 AP 0.7875 | val loss 0.2226 AP 0.6857 | test loss 0.2474 AP 0.6534 | best val 0.6857 (epoch 73, test 0.6534261919204539)
epoch 074 | 109.2s | train loss 0.1355 AP 0.7856 | val loss 0.2075 AP 0.6733 | test loss 0.2202 AP 0.6654 | best val 0.6857 (epoch 73, test 0.6534261919204539)
epoch 075 | 110.3s | train loss 0.1315 AP 0.7951 | val loss 0.2097 AP 0.6811 | test loss 0.2276 AP 0.6578 | best val 0.6857 (epoch 73, test 0.6534261919204539)
epoch 076 | 110.9s | train loss 0.1326 AP 0.7932 | val loss 0.2053 AP 0.6792 | test loss 0.2253 AP 0.6616 | best val 0.6857 (epoch 73, test 0.6534261919204539)
epoch 077 | 109.7s | train loss 0.1298 AP 0.8016 | val loss 0.2084 AP 0.6913 | test loss 0.2264 AP 0.6648 | best val 0.6913 (epoch 77, test 0.6647984163293781)
epoch 078 | 109.6s | train loss 0.1281 AP 0.8017 | val loss 0.2118 AP 0.6816 | test loss 0.2319 AP 0.6559 | best val 0.6913 (epoch 77, test 0.6647984163293781)
